Cinsiyet,İsim,Taşıyan Kişi Sayısı
K,Yelda,5016
E,Sertaç,4983
K,Gülseher,4982
K,Refia,4964
K,Caziye,4964
K,Özgür,4956
E,Aydoğan,4945
K,Selcan,4944
E,Abdulmenaf,4942
K,Gülter,4929
K,Aytül,4923
E,Beyazıt,4905
K,Günnur,4887
K,Muammer,4884
E,Olgun,4881
E,Hafız,4868
K,Taybet,4861
E,Nafi,4844
E,Dursunali,4843
K,Elçin,4842
K,Gafure,4837
K,Evrim,4825
K,Kibriye,4824
K,Mesrure,4823
K,Kısmet,4819
K,Ayşehan,4801
K,Beyza,4797
K,Hadra,4776
K,Hafiye,4757
K,Gökçen,4755
K,Durna,4745
E,Tarkan,4743
K,Mülkinaz,4739
K,Nebat,4731
K,Nadire,4728
E,Taha,4716
K,Sergül,4705
E,Sino,4695
E,Mihrali,4684
E,Übeyit,4675
E,Can,4671
E,Ceyhan,4669
K,Çeşminaz,4668
E,Kuddusi,4647
E,Şevki,4644
K,Feleknaz,4644
E,Rıdvan,4627
K,Aniş,4612
K,Candan,4601
K,Işık,4585
K,Gülhatun,4575
E,Nur,4574
K,Vehibe,4574
E,Macit,4573
K,Kerziban,4572
E,Cemali,4567
K,Ürküş,4546
E,Vezir,4532
E,Ersin,4526
K,Mihdiye,4488
E,Gürol,4484
E,Gündüz,4482
E,Ayvaz,4472
K,Rahşan,4471
K,Bezar,4454
K,Mahizer,4453
K,Aygün,4441
K,Ceyhan,4439
K,Hacice,4435
E,Alpay,4433
E,Arda,4433
K,Lalizer,4432
K,Tahire,4425
E,Taşkın,4418
E,Barbaros,4411
K,Menekşe,4409
K,Berivan,4405
K,Çimen,4395
K,Seyyare,4394
K,Radiye,4382
K,Kıyafet,4378
K,Fedime,4365
K,Antika,4363
K,Maviye,4358
K,Hasbiye,4356
E,Fahri,4337
K,Şafak,4333
K,Gülbiye,4331
E,Utku,4321
E,Hicabi,4293
E,Mülazim,4289
E,Müfit,4285
K,Gülhanım,4282
K,Nurhan,4281
K,Rakibe,4276
K,İzzet,4276
K,Taliye,4268
K,Maide,4264
K,Mefharet,4234
E,Haldun,4232
E,Felemez,4231
K,Şeküre,4227
K,Gürsel,4207
K,Devlet,4202
E,Dündar,4199
K,Şahzade,4191
E,Kaşif,4188
E,Küçük,4187
E,Feyat,4184
E,Cabir,4182
E,İnan,4181
K,İlmiye,4179
E,Hüdayi,4168
K,Vedia,4157
K,Yaşare,4152
K,Sabiye,4147
E,Mehmetemin,4141
K,Türkmen,4124
K,Münteha,4121
K,Terfe,4118
K,Saynur,4103
E,Halilibrahim,4094
E,Cezair,4075
K,Yonca,4052
K,Radife,4049
E,Teoman,4046
K,Akife,4041
E,Nabi,4034
K,Selviye,4033
E,Canip,4026
E,Zikri,4024
K,Rana,4014
K,Özen,4009
K,Feryal,4004
E,Orçun,3994
E,Lezgin,3975
E,Devrim,3961
K,Mebrure,3961
K,Gülsenem,3957
E,Nasrettin,3956
K,Teslime,3955
E,Buğra,3952
K,Verdi,3941
E,Cevher,3934
K,Güldali,3929
K,Bilgen,3923
E,Ceylan,3922
E,Ziver,3915
E,Kalender,3913
K,Duygu,3912
E,Yemliha,3912
E,Özden,3912
E,Zabit,3906
E,Rahman,3889
K,Süphan,3888
E,Filit,3884
K,Nural,3883
K,Harbiye,3882
E,Kadem,3878
K,Nazliye,3866
E,Bestami,3863
E,Ersen,3853
E,Taştan,3846
K,Bayram,3845
E,Gökay,3842
K,İrfan,3836
K,Feyruz,3835
K,Hacca,3834
K,Hacı,3829
E,Şahap,3825
K,Ferize,3819
E,Tunay,3817
K,Zühriye,3806
K,Ruşen,3804
E,Refik,3798
E,Yadigar,3786
K,Ferahnaz,3781
K,Tekmile,3779
K,Bedevi,3777
K,Nakiye,3768
E,Muhtar,3767
E,Özhan,3767
K,Müveddet,3767
E,Bedi,3766
E,Çerkez,3759
E,Ecevit,3755
K,Cemaliye,3753
E,Sacit,3746
E,Görkem,3742
E,Bakır,3741
K,Salise,3741
E,Elbeyi,3726
K,Armağan,3723
E,Aliseydi,3719
K,Ülger,3718
K,Kadire,3715
K,Asime,3714
K,Zeri,3713
K,Besrayi,3711
E,Talha,3689
K,Nazikar,3687
E,Hüsmen,3682
E,Zeynelabidin,3671
K,Gülayşe,3668
E,Adıgüzel,3656
K,Gamze,3655
E,Nami,3654
K,Mihrinaz,3654
K,Nehir,3653
E,Cesur,3652
K,Bülbül,3649
E,Mükerrem,3637
K,Bilgin,3629
K,Fincan,3625
K,Durdiye,3624
K,Atra,3618
E,Aliosman,3617
K,Meziyet,3616
K,Fazilet,3606
E,Aydemir,3596
E,Melik,3593
E,Öztürk,3583
K,Meşküre,3581
K,Cavidan,3579
K,Merdiye,3576
E,Beyhan,3571
K,Berat,3568
K,Mücevher,3568
E,Cimşit,3565
K,Ayşedudu,3565
K,Hamsa,3544
E,Orkun,3535
K,Şefiye,3523
E,Erkut,3508
K,Şadan,3508
K,Semine,3495
E,Bircan,3494
K,Arap,3491
E,Raci,3488
K,Leylifer,3488
K,Hünkar,3484
K,Gülbeden,3474
K,Nil,3472
K,Ahu,3463
E,Nesip,3452
K,Sahire,3449
K,İmiş,3443
E,Tugay,3443
E,Sakip,3426
K,Sena,3423
E,Han,3415
E,Abbas,3407
K,Keser,3404
K,Sabite,3404
K,Üveyş,3398
K,Yayla,3391
K,Güliz,3389
K,Ülkiye,3385
E,Alihan,3384
K,Nazende,3383
K,Fedile,3382
K,Hayal,3379
K,Şahinur,3375
E,Arafat,3373
E,Baran,3359
E,Gürgin,3358
K,Serayi,3356
K,Ümüs,3354
K,Gülbin,3352
E,Efe,3348
K,Nasiha,3341
E,Sürmeli,3339
K,Perinaz,3321
K,Bengü,3318
E,Şahismail,3316
K,Ördek,3315
K,Güldeste,3314
K,Mevlide,3305
K,Nazengül,3297
K,Münife,3292
K,Nazdar,3288
K,Tütiye,3283
K,Zatiye,3277
K,Aytan,3277
K,Asuman,3262
K,Mehpare,3257
E,Nadi,3257
K,Kaya,3257
K,İklime,3255
K,Cevher,3254
K,Ferha,3248
K,Mutlu,3246
K,Eser,3245
E,Berk,3244
K,Hürmet,3243
K,Saltanat,3241
E,Faraç,3226
K,Bingül,3225
K,Nokta,3215
K,Ferfuri,3213
K,Nariye,3212
K,Anakadın,3205
K,Dilfiruz,3202
E,Armağan,3202
K,Gaye,3196
K,Sahibe,3195
K,Zafer,3189
K,Derdi,3188
K,Mihri,3186
K,Çilli,3185
K,Seyri,3173
E,Tezcan,3171
K,Züriye,3167
E,Varol,3159
K,Zelife,3149
K,Maria,3149
K,Sabah,3148
E,Derya,3147
E,Batuhan,3146
K,Begi,3142
K,Gülname,3141
K,Miray,3136
E,Şemsi,3136
K,Semanur,3134
K,Sahre,3128
K,Sosun,3124
K,Münibe,3117
K,Nida,3112
K,Feryaz,3108
K,Gülfiraz,3108
K,İftadiye,3104
E,Vecdi,3101
E,Baba,3097
E,Süha,3058
E,Zeynettin,3045
K,Akide,3044
K,Şekibe,3041
K,Durri,3039
E,Berkan,3038
E,Abdulvahit,3036
E,Tunç,3034
K,Gürcan,3033
K,Ragibe,3032
K,Vezire,3019
K,Evin,3016
K,Rafia,3013
K,Sezgin,3002
E,Sıtkı,2993
K,Şehide,2991
K,Altın,2988
E,Nasıf,2986
K,Fasla,2985
E,Şahamettin,2977
E,Nahsan,2975
K,Hamra,2971
K,Aşhan,2968
E,Zarif,2958
K,Şahine,2958
E,Senai,2958
E,Türkay,2957
K,Gümüş,2952
K,Maya,2945
K,Sebat,2937
E,Keramettin,2929
K,Yadigar,2926
K,Fatey,2923
E,Rasih,2915
E,Nevfel,2914
K,Berfi,2913
K,Emmun,2911
K,Nurdagül,2909
E,Siyami,2908
K,Tükez,2898
E,Sunay,2898
K,Behice,2896
K,Raşide,2895
K,Harika,2891
K,Pero,2887
E,Agah,2871
K,Zikriye,2869
K,Hubri,2867
K,Gülin,2861
E,Birkan,2857
K,Garip,2852
K,Marifet,2848
K,Hassi,2844
K,Sulhiye,2837
K,Ana,2835
K,Ayşete,2831
E,Askeri,2827
E,Okay,2825
K,Dilan,2819
K,Uğur,2814
E,Hüsrev,2814
K,Ayşin,2809
K,Hasime,2804
K,Veliye,2802
E,Behram,2801
K,Ela,2793
K,Baise,2792
K,Avniye,2789
E,Kıvanç,2778
K,Mükrime,2773
E,Cindi,2773
K,Aklime,2772
K,Mesure,2764
E,Diyadin,2762
K,Karanfil,2746
E,Hıfzı,2743
E,Emirhan,2742
E,Miraç,2741
E,Zübeyit,2735
K,Mevhibe,2734
E,Karabey,2732
K,Nurhayat,2731
K,Şifa,2721
K,Anahanım,2718
K,Heves,2718
K,Nebibe,2713
E,Ümran,2707
K,Nedime,2706
K,Garibe,2706
E,Reis,2705
K,Şafiye,2699
K,Hamşi,2693
K,Şahhanım,2693
K,Göksel,2686
K,Lalihan,2685
K,Gülveren,2679
E,Kağan,2669
K,Şeniz,2668
K,Nene,2666
E,Kurtca,2661
K,Seçkin,2658
K,Hanımşah,2657
K,Ezine,2656
K,Sevgili,2654
K,Müzehher,2647
K,Aysu,2636
K,Süeda,2634
E,Vahdet,2629
K,Şemsihan,2628
K,Mahişeker,2625
E,Allahverdi,2624
E,Nadim,2613
K,Belkıs,2612
K,Sari,2609
E,Secaattin,2604
E,Sertan,2597
E,Hatem,2589
E,Beşir,2589
K,Necife,2587
K,Gülsefa,2579
K,Feriye,2575
K,Gülgez,2568
E,Lütfullah,2566
E,Reyhan,2565
E,Karip,2565
E,Übeydullah,2564
K,İmoş,2561
E,Keleş,2551
K,Sivi,2541
E,Ogün,2537
K,Heybet,2527
K,Nargül,2526
K,Hafife,2524
K,Name,2524
K,Mazlume,2516
E,Doğukan,2515
E,Kibar,2515
K,Gülsel,2507
E,Keko,2503
E,Korhan,2503
K,İlhame,2503
E,Özgün,2503
E,Okan,2501
K,Gülçiçek,2499
E,Azem,2492
K,Mutia,2487
E,Bubo,2484
K,Rakiye,2481
K,Günseli,2479
E,Karani,2476
E,Korkmaz,2475
E,Vefa,2472
K,Simge,2471
K,Ayno,2469
E,Efkan,2466
K,Beytiye,2466
K,Hizni,2465
K,Samime,2464
K,Sevin,2459
E,Sadri,2457
K,Ruken,2455
K,Ferhunde,2453
K,Şahver,2452
K,Bahtişen,2451
K,Canser,2451
E,Haki,2448
K,Minevver,2448
K,Engin,2447
K,Jülide,2446
K,Durcan,2431
E,Şekip,2427
E,Şadan,2425
E,Bayramali,2424
K,Gülçehre,2419
K,Servi,2418
K,Mahigül,2413
K,Fıdda,2409
K,Şemam,2404
E,Vasıf,2401
K,Nilgül,2396
K,Ayna,2394
E,Güney,2392
E,Ertan,2391
E,Elmas,2386
E,Temir,2382
K,Sisi,2379
E,Mıstık,2377
E,Hudeyda,2376
K,Zümriye,2375
K,Elena,2374
K,Bilsen,2372
K,Sürmeli,2368
K,Lebibe,2368
K,Rüya,2366
K,Namiye,2363
E,Hürrem,2359
K,Havle,2353
E,Alkan,2352
E,Kadim,2347
K,Kadime,2346
E,Nevruz,2346
E,Diyap,2345
K,Sevdet,2345
K,Sezin,2338
K,Simizar,2333
E,Server,2333
K,Cansel,2331
K,Kazi,2327
E,Tosun,2326
K,Zihniye,2326
E,Erkin,2323
E,Eset,2322
K,Ufuk,2319
K,Fermude,2318
E,Erden,2315
E,Alo,2315
E,Ülkü,2313
K,Ruhan,2305
E,Yetkin,2296
E,Erbil,2296
K,Ratibe,2293
E,Memiş,2288
K,Müşfika,2287
K,Arziye,2284
E,Berkay,2282
E,Kıyas,2281
E,Sani,2281
K,Semia,2279
K,Keji,2279
E,Kara,2278
K,Fatmatüzzehra,2273
K,Gülsima,2264
E,Azim,2262
K,Zümbül,2261
K,Memnune,2258
K,Gülnar,2253
K,Bilor,2239
E,Turabi,2239
E,Oral,2236
E,Necim,2235
K,Nisa,2235
K,Tevfika,2232
E,Hilal,2228
E,Durhasan,2228
K,Nardane,2227
K,Mualla,2224
K,Nusret,2223
E,Hamdin,2221
K,Kadem,2218
K,Mariye,2215
E,Feyruz,2214
K,Afiyet,2214
E,Tacettin,2212
K,Muzaffer,2211
K,Yaşa,2207
K,Hanımzer,2203
K,Cemanur,2201
K,Servet,2199
K,Şaile,2198
K,Ersin,2194
E,Durmuşali,2191
E,Semir,2191
K,Müşkinaz,2188
K,Müjgan,2187
E,Cenap,2184
K,Gültaze,2184
K,Ferzimelek,2184
K,Sıtkiye,2179
E,Göksal,2179
E,Başar,2173
K,Nisbet,2171
K,Maile,2169
K,Pullu,2169
K,Devrim,2163
K,Merih,2157
E,Hasret,2155
E,Şıhmüslüm,2155
E,Gülali,2153
K,Ağca,2151
E,Çapan,2147
E,Münip,2145
K,Gülnihal,2139
E,Habeş,2137
E,Muştak,2136
E,Hüsem,2135
K,Tezcan,2127
K,Tomris,2126
K,Havahan,2126
K,Siyaset,2124
K,Endam,2122
K,Zişan,2118
E,Dağıstan,2111
K,Safire,2111
E,Enbiya,2108
K,Dilşat,2108
K,Can,2108
K,Ecem,2101
K,Zezi,2098
E,Silo,2094
E,Ülfet,2094
K,Sümer,2093
E,Mihdi,2092
K,Çiler,2091
K,Sadakat,2089
E,Alibey,2087
K,Nargüzel,2087
K,Gültekin,2081
K,Özay,2081
K,Terlan,2079
K,Ahsen,2069
K,Şenol,2068
K,Cenan,2068
K,Çınar,2067
K,Deste,2065
K,Feden,2064
K,Muteber,2057
E,Saffet,2055
K,Kemaliye,2053
K,Huma,2049
K,Sonnur,2048
K,Veziha,2047
K,Şüküfe,2045
E,Genco,2045
K,Kaymak,2044
K,Hikmiye,2036
E,Burçin,2035
K,Hatuncuk,2034
E,Tansel,2034
K,Şener,2033
E,Sönmez,2032
K,Şeref,2029
E,Şammas,2028
K,Revşi,2027
E,Sevdin,2026
E,Meriç,2021
E,Teymur,2019
E,Bulut,2016
K,Gülsün,2015
K,Süsenber,2012
E,Reha,2008
E,Gençağa,2007
K,Şamiye,2005
K,Nafile,2004
K,Baran,1997
K,Dicle,1997
E,Zaim,1994
K,Mamure,1993
K,Rafet,1991
K,Özgen,1984
K,Susam,1974
K,Nurgün,1973
E,Altuğ,1972
K,Anna,1971
K,Rumeysa,1971
K,Rengin,1969
K,Zennup,1965
K,Memi,1962
E,Güli,1958
K,Tijen,1956
K,Nubar,1954
E,Selamettin,1949
K,Meftune,1948
K,Ayda,1948
E,Remo,1946
E,Torun,1945
K,Göknur,1945
E,Fakı,1941
E,Naki,1941
E,Mukadder,1936
K,Havuş,1933
E,Fezail,1932
K,Kinni,1931
K,Şari,1931
K,Satiye,1929
E,Çavuş,1927
K,Ruhi,1927
E,Hıfzullah,1924
K,Evren,1922
K,İkramiye,1915
K,Caize,1909
K,Zade,1908
K,Aşire,1903
E,Kaplan,1901
K,Hami,1898
E,Ebuzeyit,1897
E,Zeydin,1894
E,Sakin,1891
K,Hemi,1889
E,Abdulvahap,1888
K,Sefine,1887
K,Recebiye,1885
K,Ürfet,1885
E,Baha,1884
E,Kader,1884
K,Hatayi,1879
E,Gülbey,1877
E,Akil,1877
K,Ayşeli,1875
E,Seyfi,1875
K,Goncagül,1875
K,Gülhayat,1872
K,Hazine,1868
E,Yemen,1868
K,Hüsnügül,1867
K,Hasiye,1867
K,Burçak,1863
K,Nezafet,1856
E,Çağlayan,1855
K,Nakşiye,1852
E,Ferho,1851
E,Şahan,1849
K,Finci,1846
E,Nimetullah,1846
E,Gazanfer,1843
K,Gülsiye,1838
E,Nurdoğan,1836
E,Sertip,1836
K,Aynulhayat,1832
K,Ümmüşen,1829
K,Hüda,1823
K,Keklik,1822
E,Sermet,1821
E,Üstün,1817
K,Aybüke,1814
K,Sevnur,1812
E,Aycan,1812
E,Koçali,1809
K,Gözi,1808
K,Gülfidan,1808
E,Gülabi,1806
E,Misbah,1803
K,İfakat,1798
E,Aliekber,1796
E,Urfan,1795
E,Munzur,1787
K,Şaver,1785
K,Nevide,1783
K,Delle,1782
K,Nazhanım,1781
E,Eftal,1777
K,Buse,1777
K,Rime,1776
K,Berfo,1768
E,Selamet,1767
K,Misri,1766
E,Rahim,1762
K,Neşide,1758
K,Tuncay,1757
K,Seren,1756
E,Hamet,1754
E,Mevlit,1751
K,Seferiye,1751
K,Hicret,1749
K,Selman,1749
K,Tasvir,1746
K,Hadise,1745
K,Salatın,1745
K,Seza,1744
E,Katip,1744
K,Fahrünnisa,1744
K,Bingöl,1742
K,Cezminur,1742
K,Rabiha,1738
K,İsminur,1737
K,Tükezban,1737
K,Kübar,1733
E,Canan,1732
K,Gülfikar,1729
E,Maşuk,1729
K,Necime,1724
E,Berkant,1717
K,Ummani,1716
K,Nefide,1716
K,Sade,1716
E,Balı,1714
E,Ağabey,1711
K,Punpul,1708
E,Tolgahan,1703
K,Atifet,1703
E,Ersel,1701
E,Nedret,1699
E,İskan,1698
E,Bedran,1696
E,Bostan,1683
K,Nurseven,1682
E,Seyitali,1678
E,Nidai,1677
E,Selam,1676
K,Meryemana,1675
K,Süniye,1675
E,Muslu,1674
E,Abdulgaffar,1672
K,Hasine,1672
K,Gülüş,1668
E,Zülkarneyn,1668
K,Hashatun,1667
E,Nevaf,1663
E,Bereket,1662
E,Ozan,1658
E,Mail,1655
K,Mevliye,1655
K,Nadile,1655
K,Rebia,1653
K,Gülenaz,1649
E,Şentürk,1647
K,Gülenber,1647
K,Asya,1646
K,Nasiye,1645
E,Alay,1644
K,Fevkiye,1644
K,Gülben,1641
K,Nasra,1639
K,Bengül,1638
K,Ayşefatma,1637
K,Mesture,1636
K,Aytaç,1636
K,Nurkadın,1633
K,Meymune,1629
K,Asliye,1627
K,Meserret,1627
K,Gülfüz,1627
K,Cumaziye,1626
E,Aliş,1626
K,Gülyeter,1625
E,Rafi,1625
E,Rakip,1624
E,Gülağa,1621
E,Aygün,1614
K,Havagül,1614
E,Sencer,1613
E,Tuncel,1613
K,Raz,1613
K,Firkat,1612
K,Haskız,1609
E,Nasuf,1609
E,Çaçan,1608
E,Safi,1608
E,Yasir,1605
K,Tavus,1604
E,Refaettin,1603
K,Zefure,1601
K,Nihari,1599
K,Mahfuze,1598
K,Balahanım,1598
K,Sakibe,1597
E,Demirali,1596
K,Ruhsar,1594
K,Sabır,1593
E,Şemdin,1592
K,Canpaşa,1592
K,Billur,1589
E,Sümmani,1589
E,Atik,1587
E,Settar,1584
K,Seyro,1584
K,Hafsi,1583
K,Okşan,1577
K,Torun,1572
E,Tansu,1572
E,Özgen,1571
E,Tuncer,1569
E,Hamut,1569
K,Kitan,1569
K,Layika,1567
K,Seyhat,1567
E,Şükür,1565
K,Aşkın,1564
K,Kimet,1561
K,Fener,1559
K,Bani,1557
K,Birdane,1557
K,Serhat,1554
E,Samim,1553
K,Kezi,1552
K,Döner,1552
E,Kamil,1551
K,Şahzene,1551
K,Haliye,1549
E,Güneş,1549
K,Zülfe,1549
E,İbo,1548
E,Dede,1546
K,Mümtaze,1544
K,Yenigül,1544
K,Diler,1541
K,Haskar,1541
K,Aşure,1539
K,Nurseren,1537
K,Sarıgül,1532
K,Zümeyran,1528
E,Cemail,1527
K,Besti,1525
K,Mebruke,1522
K,Müsebbiye,1519
K,Heci,1516
K,Kahle,1514
E,Öcal,1514
K,Seycan,1513
E,Yetiş,1512
K,Ferice,1509
E,Şeyhdavut,1509
E,Şendoğan,1509
E,Nebil,1508
K,Havvali,1507
K,Zeyno,1506
E,Uysal,1502
K,Hamami,1501
E,Güven,1501
K,Güladiye,1499
K,İran,1498
K,Meymo,1498
K,Çiseli,1497
E,Saip,1497
E,Seyitahmet,1497
E,Hizni,1494
K,Dilay,1494
K,Ayper,1494
E,Dedo,1493
E,Korkut,1492
K,Şüheda,1492
K,Karakaş,1491
E,Yaver,1491
E,İlter,1488
K,Parlak,1488
E,Özen,1488
K,Hulkiye,1486
K,Sidret,1485
E,Köroğlu,1485
K,Sevde,1485
K,Aynımah,1485
K,Bihter,1484
K,Meriş,1484
K,Ağgül,1483
K,Ferziye,1482
K,Suti,1478
K,Mürsel,1478
K,Rüküş,1475
E,Gül,1474
K,Mübeyyen,1473
K,Semran,1471
K,Birnur,1469
K,Ezel,1469
K,Münadiye,1467
K,Bahtiye,1467
K,Fatmanur,1466
E,Velittin,1466
E,Gülahmet,1463
K,Hindiye,1461
E,Bahadır,1458
E,Hasari,1458
K,Gürsün,1457
K,Nevra,1456
E,Giray,1455
K,Erdem,1454
K,Haşime,1454
K,Gülfer,1452
E,Kabil,1451
K,Yüsra,1449
K,Nurtaç,1447
K,Asude,1439
K,Beste,1438
K,Selmin,1438
E,Gökalp,1437
K,Ümmügül,1437
E,Yıldırım,1436
K,Nemide,1436
K,Ferzi,1432
K,Mefküre,1431
E,Gürel,1429
E,Yaman,1427
E,Atanur,1425
E,Azimet,1425
K,Niyaze,1425
K,Işın,1425
K,Anıl,1422
E,İnayet,1421
E,Hannan,1421
K,Leymun,1419
E,Gökçe,1419
K,Rızkiye,1419
E,Akan,1416
E,Heybet,1413
K,Revzete,1411
K,Nevcihan,1409
E,Bedih,1409
K,Beril,1406
K,Hadduç,1406
E,Altay,1405
K,Nisan,1404
K,Happa,1402
E,Abdulfettah,1402
K,Gazi,1401
K,Güney,1401
K,Raciye,1401
E,Vahdi,1398
E,Çakır,1396
E,Alpaslan,1395
E,Gülhan,1394
E,Efrail,1393
K,Alya,1393
K,Nari,1393
E,Bedrettin,1386
K,Irmak,1386
K,Surethan,1384
K,Şirini,1384
K,Melesi,1384
K,Penbegül,1384
K,Hulfa,1382
K,Ani,1382
K,Nevzer,1382
E,Muğdat,1381
K,Hayret,1379
K,Esmanperi,1379
K,Mücahide,1378
K,Gülyaz,1376
K,Nisficihan,1374
E,Müstecep,1371
K,Hatike,1371
K,Kelime,1368
E,Esen,1368
K,Bakiye,1368
E,İnanç,1367
K,Gılman,1366
E,Musamettin,1365
E,Uso,1364
K,İftar,1362
K,Mavili,1354
E,Çınar,1354
K,Gülşade,1353
E,Cazim,1353
E,Mecnun,1352
E,Özel,1351
E,Agop,1349
E,Fasih,1349
E,Hallo,1348
K,Çeçani,1345
E,Mahsun,1344
E,Yaşa,1344
E,Halife,1343
E,Alperen,1342
E,Eshabil,1341
E,Erbay,1341
K,Kaside,1338
E,Şahbender,1338
E,Hacıali,1337
E,Çelik,1337
E,Mennan,1337
E,İlham,1337
E,Atıl,1337
K,Civan,1336
E,Önal,1331
E,Kamal,1329
K,Mahperi,1329
K,Livaze,1328
K,Hilva,1328
K,Özgün,1328
K,Dursade,1327
E,Kurbani,1326
K,Sıla,1326
K,Şişe,1326
E,Şebap,1326
E,Hekim,1325
K,Nurbanu,1324
K,Hunaf,1322
K,Kezik,1321
K,İlve,1321
K,Hacıkız,1319
E,Nasip,1319
K,Siti,1317
K,Sahavet,1315
E,Aliihsan,1315
E,Naşit,1314
K,Zariye,1314
K,Valide,1313
E,Ersun,1313
K,Serhan,1312
E,Mehdin,1311
K,Ender,1307
K,Yurda,1306
E,Sali,1306
E,Ebumüslim,1306
K,Güliye,1306
K,Meliye,1305
E,Hüso,1305
K,Zelal,1304
E,Nural,1302
K,Kerzik,1301
E,Çelik2,1301
E,Haco,1298
K,Hürrem,1297
K,Sünkar,1296
E,Abdal,1296
K,Berrak,1295
K,Veysiye,1292
K,Şerbet,1292
K,Miran,1291
K,Fetiha,1289
K,Rüveyde,1286
E,Memili,1282
K,Akgül,1281
E,Hakverdi,1281
K,Afra,1279
K,Sevi,1278
E,Umur,1277
K,Füsun,1275
K,Zale,1274
E,Devran,1272
E,Erçin,1272
E,Şeker,1271
K,Nurçin,1269
K,Nefika,1268
K,Seçgül,1268
E,Behiç,1267
K,Nacide,1266
E,Asil,1264
K,Sadberk,1263
K,Seve,1261
K,Meleke,1259
K,Birten,1259
K,Medi,1259
K,Sürmi,1259
E,Ünver,1256
K,Aydanur,1255
E,Cenan,1254
E,Beyti,1253
E,Muhacir,1253
K,Gülüm,1253
K,Şahiye,1253
K,Mafiye,1249
K,Şahika,1247
K,Natalya,1246
E,Sururi,1244
E,Gürdal,1244
K,Fatiha,1241
K,Feza,1239
K,İsmiye,1237
K,Tamaşa,1237
E,Beyler,1236
K,Şen,1236
E,Zülali,1236
E,Cercis,1235
K,Asife,1235
E,Merih,1234
K,Akise,1234
E,Özal,1234
K,Karakız,1232
K,Hakiye,1231
E,Vahip,1231
E,Sado,1231
K,Lali,1227
E,Dip,1225
E,Velit,1223
K,Galiye,1223
K,Famile,1219
K,Çisem,1218
E,Yıldız,1216
E,Karaca,1216
E,Fikrettin,1214
E,Alptekin,1212
K,Görkem,1212
K,Sarya,1212
E,Seydoş,1211
K,Dildar,1211
K,Maryam,1211
K,Benan,1209
K,Hangül,1207
K,Türkay,1206
E,Reşo,1204
K,Porsor,1202
K,Ayben,1201
K,Farika,1201
K,Gülbani,1199
K,İtibar,1198
K,Bina,1197
K,Ferdiye,1197
K,Harbinaz,1197
K,Zerbap,1197
K,Fersi,1196
E,Sümer,1193
K,Bilgehan,1192
E,Melek,1191
E,Mirsevdin,1189
E,Ayetullah,1188
E,Kalo,1188
K,Hati,1187
E,Rumi,1187
K,Maynur,1185
E,Kılıç,1184
K,Menfiye,1182
E,Miro,1182
K,Meriç,1181
E,Ateş,1179
E,Hasanali,1179
K,Sosi,1177
E,Eflatun,1176
K,Necude,1175
K,Serfiraz,1173
K,Petek,1173
K,Humayun,1172
K,Azzet,1171
K,Mukime,1171
K,Ferzan,1169
E,Hasanhüseyin,1165
K,Ester,1165
K,Dürre,1164
K,Sefanur,1162
E,Ataman,1162
E,Sena,1162
K,Baci,1159
K,Ferik,1157
K,Kuti,1157
E,Azat,1156
K,Durdunaz,1153
E,Güri,1153
K,Safigül,1152
K,Redde,1149
K,Rifa,1147
K,Şefkat,1146
K,Şamile,1146
K,Şehem,1145
E,Selver,1144
K,Şerin,1144
E,Gencer,1143
K,Payam,1143
E,Abo,1141
K,Ajda,1141
E,Nesrullah,1139
E,Arman,1138
K,Işılay,1138
E,Zilfo,1137
E,Kutay,1137
E,Ferik,1136
K,Kızhanım,1134
E,Bican,1133
E,Nizami,1132
K,Fidaye,1132
K,İlke,1129
E,Kutlay,1128
K,Şencan,1127
K,Hamire,1127
K,Şengün,1126
E,Günaydın,1116
K,Şahgül,1116
E,Bozo,1116
E,Fetih,1115
K,Mirari,1114
K,Afitap,1114
K,Katibe,1111
K,Sine,1108
K,Hezar,1108
K,Narhanım,1108
E,Mihi,1107
K,Firaz,1104
K,Sönmez,1103
K,Turceyin,1102
K,Feruzat,1102
K,Raviye,1102
E,Amil,1101
E,Kutlu,1101
E,Vecihi,1099
E,Serkis,1099
K,Ruhsat,1098
E,Kaptan,1098
K,Bade,1096
K,Aysın,1095
E,Atay,1095
K,Emirayşe,1095
E,Hürriyet,1094
K,Tarife,1093
E,Koca,1092
K,Gülce,1091
E,Lami,1091
E,Saygın,1091
E,Nevres,1091
K,Sennur,1089
K,Gülnigar,1089
K,Libas,1089
K,Meriye,1087
K,Nevreste,1087
K,Eren,1086
K,Faika,1082
E,Danyal,1081
K,Fetanet,1079
K,Ruhinaz,1077
K,Makul,1076
K,Aydın,1076
K,Urfiye,1074
K,Zeruk,1073
K,Ömriye,1072
E,Kurt,1072
K,Nurşan,1069
E,Yadin,1069
E,Gürsoy,1068
E,Takyettin,1068
K,Samra,1067
K,Şehristan,1066
K,Fındık,1065
K,Naz,1065
K,Tamara,1064
E,Esef,1064
K,Turcan,1063
K,Minnet,1063
K,Ahçik,1062
K,Maşide,1061
E,Menderes,1059
E,Şıhlı,1059
K,Hafure,1059
K,Bozi,1059
K,Eley,1058
K,Zehiye,1058
K,Sumru,1058
K,Müşire,1057
K,Nevziye,1055
K,Evşen,1054
K,Nazikter,1054
E,Sabih,1054
K,Serda,1051
