Cinsiyet,İsim,Taşıyan Kişi Sayısı
K,Sübyan,425
K,Südabe,63
K,Südret,225
K,Süeda,2.634
K,Sühendan,647
K,Süheybe,109
K,Süheyla,46.531
K,Süheyme,17
K,Sükeyne,25
K,Sükkeriye,360
K,Sükun,40
K,Sülün,357
K,Sülahi,136
K,Sülale,111
K,Sülay,103
K,Sülbiye,10.413
K,Süleybe,960
K,Süleyla,394
K,Süleyme,180
K,Süleyya,116
K,Süliye,114
K,Sümer,2.093
K,Sümeyra,10.009
K,Sümeyye,10.824
K,Sümme,479
K,Sünbül,11.064
K,Sündüs,35.051
K,Sündiye,45
K,Süner,169
K,Süniye,1.675
K,Sünkar,1.296
K,Sünter,19
K,Süper,11
K,Süpha,151
K,Süphan,3.888
K,Sürahi,576
K,Sürbiye,249
K,Süreyya,33.015
K,Sürme,1.014
K,Sürmeli,2.368
K,Sürmi,1.259
K,Sürpik,248
K,Süsenber,2.012
K,Süslü,846
K,Süstem,142
K,Sütbiye,59
K,Süveybe,289
K,Süveyda,757
K,Süveyra,18
K,Süzan2,0
K,Süzer,254
K,Süzet,86
K,Süzeyyen,44
K,Saçlı,322
K,Saçma,63
K,Saadet,146.356
K,Saat,109
K,Sağra,87
K,Saba,272
K,Sabır,1.593
K,Sabah,3.148
K,Sabahgül,74
K,Sabahnur,543
K,Sabe,42
K,Sabiha,113.448
K,Sabike,161
K,Sabine,325
K,Sabire,35.353
K,Sabite,3.404
K,Sabiye,4.147
K,Sabra,76
K,Sabrina,78
K,Sabrinaz,386
K,Sabriye,97.168
K,Sabro,240
K,Sabrubin,15
K,Sabur,659
K,Sacide,15.805
K,Sacire,118
K,Saciye,267
K,Sadıka,8.299
K,Sadakat,2.089
K,Sadat,45
K,Sadberk,1.263
K,Sade,1.716
K,Sadegül,3.88
K,Sadeli,911
K,Saden,82
K,Sadile,233
K,Sadinaz,324
K,Sadise,480
K,Sadiye,53.54
K,Sadriye,6.411
K,Safer,244
K,Saffat,53
K,Saffet,7.142
K,Safiç,96
K,Safigül,1.152
K,Safile,343
K,Safinaz,17.223
K,Safire,2.111
K,Safiye,168.789
K,Safo,106
K,Safter,45
K,Safure,10.355
K,Sahabe,98
K,Sahavet,1.315
K,Sahibe,3.195
K,Sahife,109
K,Sahil,84
K,Sahire,3.449
K,Sahre,3.128
K,Sahure,5.18
K,Saibe,4.91
K,Saide,20.946
K,Saika,149
K,Saime,84.808
K,Sakibe,1.597
K,Sakine,97.066
K,Sakiye,343
K,Salata,99
K,Salatın,1.745
K,Sale,173
K,Saliç,5.885
K,Salibe,221
K,Salife,149
K,Saliha,157.244
K,Salihan,601
K,Salike,121
K,Salime,11.747
K,Salisar,373
K,Salise,3.741
K,Sallı,3.28
K,Salluh,96
K,Sally,17
K,Salo,27
K,Salpi,4
K,Saltanat,3.241
K,Samatya,7
K,Samime,2.464
K,Samiye,27.992
K,Samra,1.067
K,Samul,126
K,Samur,73
K,Samuray,25
K,Sanay,270
K,Sandra,152
K,Sani,114
K,Sania,55
K,Sanime,231
K,Saniye,184.523
K,Santuht,16
K,Sara,14.453
K,Sarı,794
K,Sarıgül,1.532
K,Sarıkız,216
K,Sarah,102
K,Saran,168
K,Saray,6.255
K,Sare,17.795
K,Sarete,317
K,Sarey,61
K,Sari,2.609
K,Sarice,122
K,Sarine,69
K,Sariye,27.894
K,Saro,239
K,Sarya,1.212
K,Sasede,59
K,Sasun,60
K,Satı,110.246
K,Satılmış,291
K,Satenik,281
K,Satife,448
K,Satime,296
K,Satiye,19.29
K,Satman,281
K,Satun,139
K,Satut,438
K,Sava,9
K,Savaş,95
K,Sayın,49
K,Sayalı,702
K,Sayat,253
K,Saye,25
K,Sayfe,167
K,Saygı,309
K,Saygın,63
K,Saygül,229
K,Saynur,4.103
K,Sayra,60
K,Sayyuf,8
K,Sazbona,9
K,Seçgül,1.268
K,Seçil,13.209
K,Seçim,696
K,Seçkin,2.658
K,Seçmen,177
K,Sebahat,130.226
K,Sebahattin,133
K,Sebat,2.937
K,Sebatiye,147
K,Sebile,18.589
K,Sebra,106
K,Secaat,110
K,Secda,67
K,Seciye,323
K,Seda,41.617
K,Sedanur,729
K,Sedat,189
K,Sedayet,125
K,Sedef,22.679
K,Seden,838
K,Sedo,108
K,Sefa,5.488
K,Sefade,657
K,Sefahat,171
K,Sefalet,116
K,Sefaniye,665
K,Sefanur,1.162
K,Sefaya,364
K,Sefer,525
K,Seferiye,1.751
K,Sefi,418
K,Sefide,268
K,Sefile,169
K,Sefine,1.887
K,Sefra,265
K,Segah,73
K,Seha,255
K,Sehel,2.76
K,Seher,139.847
K,Sehernaz,5.093
K,Sehil,53
K,Sekendiz,2
K,Sekna,817
K,Sekra,359
K,Selçuk,285
K,Selahat,472
K,Selame,658
K,Selamet,3.34
K,Selamir,131
K,Selat,63
K,Selay,569
K,Selbi,7.542
K,Selcan,4.944
K,Selda,38.811
K,Selden,257
K,Sele,88
K,Selek,119
K,Seleme,146
K,Selen,4.07
K,Selenge,25
K,Selfi,325
K,Selime,63.572
K,Selin,12.224
K,Selma,138.089
K,Selman,1.749
K,Selmin,1.438
K,Selnur,204
K,Selva,4.59
K,Selver,43.863
K,Selvet,6.085
K,Selvi,40.973
K,Selvinaz,28.301
K,Selviye,4.033
K,Sema,76.344
K,Semagül,471
K,Semahat,14.156
K,Semai,278
K,Semaniye,147
K,Semanur,3.134
K,Semavat,66
K,Semaver,37
K,Semaye,281
K,Sembol,9
K,Semender,73
K,Sementa,42
K,Semerkant,10
K,Semia,2.279
K,Semiha,76.338
K,Semile,551
K,Semine,3.495
K,Semiramis,458
K,Semire,10.121
K,Semiye,8.908
K,Semo,83
K,Semra,116.895
K,Semran,1.471
K,Semrin,54
K,Semude,258
K,Semure,167
K,Sena,3.423
K,Senal,48
K,Senan,130
K,Senar,620
K,Senaver,197
K,Senay,952
K,Senayi,163
K,Senbir,20
K,Sencan,246
K,Senem,58.546
K,Sengül,725
K,Seniha,17.568
K,Sennur,1.089
K,Sera,632
K,Serçe,30
K,Serçin,469
K,Seral,324
K,Seralp,63
K,Serap,69.761
K,Seray,3.31
K,Serayi,3.356
K,Serayir,107
K,Serbülent,42
K,Serbest,117
K,Sercan,2.73
K,Sercihan,94
K,Serda,1.051
K,Serdal,299
K,Serdar,137
K,Serdem,72
K,Serden,79
K,Serdil,29
K,Seren,1.756
K,Serena,50
K,Serenat,83
K,Serenay,253
K,Serengül,486
K,Serfiraz,1.173
K,Sergül,4.705
K,Sergün,170
K,Sergüzar,41
K,Sergen,13
K,Serhan,1.312
K,Serhat,1.554
K,Seride,185
K,Seriha,120
K,Serim,118
K,Serime,51
K,Serin,924
K,Serire,57
K,Serli,81
K,Serma,159
K,Serman,183
K,Sermet,169
K,Sermin,9.294
K,Sermiye,480
K,Sernevaz,6
K,Sernur,158
K,Serpil,108.179
K,Serpin,927
K,Serpuhi,257
K,Serra,995
K,Sersem,66
K,Sertaç,219
K,Sertap,329
K,Sertem,129
K,Serve,210
K,Server,7.464
K,Servet,21.99
K,Servi,2.418
K,Serya,171
K,Serzenk,27
K,Sesil,136
K,Seta,309
K,Setenay,407
K,Sev,32
K,Sevahir,179
K,Sevail,65
K,Seval,29.006
K,Sevan,221
K,Sevat,37
K,Sevay,348
K,Sevban,113
K,Sevbiye,38
K,Sevcan,21.602
K,Sevda,65.493
K,Sevdagül,419
K,Sevdal,127
K,Sevdanur,461
K,Sevde,1.485
K,Sevdet,2.345
K,Sevdican,65
K,Sevdinaz,134
K,Sevdiren,18
K,Sevdiye,13.013
K,Seve,1.261
K,Sevecen,48
K,Seven,673
K,Sevengül,250
K,Sever,909
K,Sevgül,15.724
K,Sevgün,82
K,Sevgüzel,126
K,Sevgi,143.31
K,Sevgili,2.654
K,Sevgim,91
K,Sevgin,824
K,Sevginar,831
K,Sevginaz,542
K,Sevgiser,215
K,Sevgison,160
K,Sevgisun,33
K,Sevi,1.278
K,Sevi2,0
K,Seviş,75
K,Sevican,238
K,Sevil,43.785
K,Sevilay,27.827
K,Sevilir,78
K,Sevilmiş,42
K,Sevim,290.876
K,Sevimli,149
K,Sevin,2.459
K,Sevinç,44.051
K,Sevindik,38
K,Sevine,83
K,Seviyan,279
K,Seviye,9.316
K,Sevkan,114
K,Sevkiyat,364
K,Sevla,398
K,Sevmiye,256
K,Sevnur,1.812
K,Sevriye,505
K,Sevsem,84
K,Sevsen,142
K,Sevsin,46
K,Sevtap,6.298
K,Seycan,1.513
K,Seydi,641
K,Seydinaz,22
K,Seyfete,64
K,Seyfiye,529
K,Seyhan,30.084
K,Seyhat,1.567
K,Seyhun,367
K,Seyibe,645
K,Seyide,11.608
K,Seyithanım,69
K,Seyla,533
K,Seylan,706
K,Seylap,28
K,Seyma,252
K,Seyran,25.094
K,Seyrani,485
K,Seyri,3.173
K,Seyro,1.584
K,Seyyal,233
K,Seyyare,4.394
K,Seza,1.744
K,Sezal,41
K,Sezan,349
K,Sezanur,122
K,Sezarin,16
K,Sezaver,251
K,Sezay,48
K,Sezcan,206
K,Sezel,54
K,Sezen,7.534
K,Sezer,5.538
K,Sezgül,145
K,Sezgi,585
K,Sezgin,3.002
K,Sezi,80
K,Sezin,2.338
K,Sharon,27
K,Sheila,35
K,Shirley,33
K,Sibel,98.076
K,Sibelcan,15
K,Siber,334
K,Sibil,27
K,Sican,54
K,Sidal,188
K,Sidar,354
K,Side,758
K,Sidret,1.485
K,Sigrid,29
K,Sihem,1.08
K,Sikal,65
K,Silay,98
K,Sili,24
K,Silva,713
K,Silvan,200
K,Silvia,283
K,Sim,49
K,Sima,722
K,Siman,77
K,Simanperi,781
K,Simay,776
K,Simensa,192
K,Simge,2.471
K,Simha,82
K,Simin,201
K,Simizar,2.333
K,Simla,299
K,Simona,108
K,Simru,27
K,Simten,270
K,Sina,130
K,Sinafiye,19
K,Sinam,80
K,Sinan,339
K,Sine,1.108
K,Sinecan,19
K,Sinef,5
K,Sinem,34.837
K,Sinemi,351
K,Sinemis,61
K,Sinemsa,59
K,Sinesaf,27
K,Sinezar,559
K,Sinnar,59
K,Sinyora,174
K,Siranuş,546
K,Sirarpi,143
K,Sirel,56
K,Siret,195
K,Sirin,16
K,Sirmi,343
K,Siruhi,28
K,Sirun,37
K,Sirvart,219
K,Sisan,110
K,Sise,274
K,Sisi,2.379
K,Siso,124
K,Sitare,295
K,Sitem,392
K,Siti,1.317
K,Sitti,13.983
K,Sittilbenat,24
K,Sivi,2.541
K,Siyabe,197
K,Siyah,121
K,Siyahal,469
K,Siyahan,183
K,Siyaset,2.124
K,Slavka,14
K,Snejana,18
K,Sode,369
K,Sofia,552
K,Sofiye,44
K,Sohbet,1.69
K,Sol,135
K,Soley,121
K,Solmaz,16.321
K,Solya,193
K,Somay,31
K,Sona,9.301
K,Sona2,0
K,Sonar,23
K,Sonat,85
K,Sonay,6.956
K,Sonbahar,189
K,Soncan,86
K,Soncay,48
K,Sondem,37
K,Sondilek,13
K,Sondur,8
K,Sonel,101
K,Soner,766
K,Soneser,21
K,Songül,144.713
K,Songüler,22
K,Songüzel,35
K,Sonhayat,29
K,Soni,804
K,Sonia,90
K,Sonkız,19
K,Sonnaz,45
K,Sonnur,2.048
K,Sonol,15
K,Sonsen,104
K,Sonser,73
K,Sontaç,24
K,Sonuç,87
K,Sonyaz,20
K,Sorgül,375
K,Sori,274
K,Sosan,329
K,Sosey,336
K,Sosi,1.177
K,Sosi2,0
K,Sosun,3.124
K,Sotiriya,13
K,Soydan,75
K,Soylu,24
K,Soyzade,25
K,Stana,40
K,Stefania,121
K,Stella,180
K,Su,221
K,Sual,592
K,Suat,7.751
K,Suay,276
K,Subahan,45
K,Subeyha,45
K,Suda,157
K,Sudan,265
K,Suday,87
K,Sude,700
K,Sudet,197
K,Sudiye,5.151
K,Suduluyun,32
K,Suha,302
K,Suham,789
K,Suhan,85
K,Suhar,10
K,Suhule,270
K,Sukara,33
K,Sulhiye,2.837
K,Sultan,417.507
K,Sultana,494
K,Sultani,908
K,Sultanperi,271
K,Sulti,284
K,Suma,45
K,Sumru,1.058
K,Suna,62.699
K,Sunan,102
K,Sunar,336
K,Sunay,11.884
K,Sunday,24
K,Suphiye,16.122
K,Sura,932
K,Surşirin,87
K,Suret,871
K,Surethan,1.384
K,Suri,140
K,Suriye,8.87
K,Surur,305
K,Suryal,407
K,Susam,1.974
K,Susan,5.32
K,Susanne,271
K,Susin,1.75
K,Suti,1.478
K,Suzan,57.219
K,Suzay,34
K,Suzi,155
K,Suzidil,28
K,Suziye,119
K,Sveta,18
K,Svetlana,648
K,Tılsım,15
K,Tınca,21
K,Tüdanya,24
K,Tükülü,60
K,Tükel,84
K,Tükenmez,9
K,Tükez,2.898
K,Tükezban,1.737
K,Tül,123
K,Tülünay,256
K,Tülay,80.194
K,Tüler,59
K,Tülin,24.013
K,Tülkübra,42
K,Tülya,145
K,Tümay,729
K,Tümen,154
K,Türe,65
K,Türel,69
K,Türen,31
K,Türk,28
K,Türkçe,6
K,Türköz,128
K,Türkü,119
K,Türkün,34
K,Türküredi,2
K,Türküz,77
K,Türkan,170.893
K,Türkay,1.206
K,Türkşan,28
K,Türkşen,74
K,Türkcan,39
K,Türke,31
K,Türkel,46
K,Türker,129
K,Türkhan,93
K,Türkinaz,80
K,Türkistan,22
K,Türkiye,7.677
K,Türkiz,60
K,Türkkadın,5
K,Türkkan,119
K,Türkmen,4.124
K,Türko,147
K,Türksan,14
K,Türksel,36
K,Türkyüz,3
K,Tütek,119
K,Tüten,125
K,Tüter,139
K,Tütiye,3.283
K,Tüzün,290
K,Tüze,36
K,Tüzel,18
K,Tüzen,15
K,Taç,74
K,Taşbibi,28
K,Taşkın,40
K,Taşkadın,119
K,Taştan,460
K,Tabibe,79
K,Tabide,88
K,Tabire,58
K,Tabiye,184
K,Tacidar,39
K,Tacide,372
K,Tacinisa,22
K,Tacinur,74
K,Taciser,571
K,Taciye,406
K,Tahire,4.425
K,Tahliye,81
K,Tahmine,353
K,Tahrime,12
K,Tahsine,327
K,Taisiya,38
K,Takdire,161
K,Takibe,198
K,Takiye,158
K,Taksime,190
K,Takuhi,340
K,Takva,48
K,Tala,154
K,Talan,151
K,Talar,92
K,Talat,258
K,Talay,24
K,Talia,9.051
K,Talibe,338
K,Talimet,97
K,Talin,387
K,Talita,9
K,Taliye,4.268
K,Talya,68
K,Tamaşa,1.237
K,Tamam,10.112
K,Tamara,1.064
K,Tamarya,281
K,Tamay,275
K,Tamcihan,306
K,Tamey,181
K,Tamiş,188
K,Tamire,176
K,Tamo,32
K,Tan,64
K,Tanay,61
K,Tanca,19
K,Taner,148
K,Tangül,441
K,Tanju,392
K,Tanrıverdi,15
K,Tansel,836
K,Tanser,123
K,Tanses,16
K,Tansev,24
K,Tansu,429
K,Tanya,354
K,Tanyel,114
K,Tanyer,31
K,Tanzer,212
K,Tarhan,169
K,Tarife,1.093
K,Tasia,942
K,Tasvir,1.746
K,Tatar,143
K,Tatiana,848
K,Tatlı,355
K,Tavat,169
K,Tavus,1.604
K,Taybet,4.861
K,Tayfun,45
K,Tayfure,93
K,Tayha,177
K,Tayire,91
K,Taylan,253
K,Tayyibe,14.042
K,Taze,95
K,Tazegül,3.02
K,Teano,7
K,Teşrife,601
K,Teberik,828
K,Tebessüm,83
K,Tebrike,19
K,Tebriye,65
K,Tebrize,293
K,Tecelli,60
K,Tecrihan,458
K,Tefarik,1.03
K,Tekay,17
K,Tekbir,275
K,Tekgül,451
K,Tekin,172
K,Tekkeli,24
K,Teklife,302
K,Tekmile,3.779
K,Teknaz,238
K,Teknur,151
K,Teksen,38
K,Teksin,105
K,Telce,553
K,Telehe,38
K,Telek,26
K,Teley,46
K,Telgüzar,28
K,Telik,103
K,Teller,95
K,Telli,17.472
K,Telliye,167
K,Tellizer,119
K,Telma,24
K,Telman,56
K,Teman,66
K,Temcide,31
K,Temel,98
K,Temenni,49
K,Temey,102
K,Temime,265
K,Temine,130
K,Temize,94
K,Temmuz,10
K,Temra,106
K,Tenasüp,146
K,Tenay,71
K,Tenezzül,41
K,Tenkibar,27
K,Tennur,1.33
K,Tennure,487
K,Tenzile,22.612
K,Tenzire,887
K,Teodora,234
K,Terane,74
K,Tercan,582
K,Teresa,304
K,Terfe,4.118
K,Tergül,85
K,Teri,294
K,Teri2,0
K,Terim,94
K,Terkadın,215
K,Terken,7
K,Terlan,2.079
K,Termin,77
K,Terziye,84
K,Terzo,156
K,Tesbiha,23
K,Tesbire,226
K,Teselli,19
K,Teslime,39.55
K,Tesmiye,398
K,Tesnim,10
K,Teuta,8
K,Tevbet,8
K,Tevcide,340
K,Teveddüt,10
K,Tevekkül,259
K,Tevfika,2.232
K,Tevhide,13.921
K,Tevrat,9.707
K,Tevriz,940
K,Teyfe,421
K,Teyran,63
K,Teyri,451
K,Tezay,94
K,Tezcan,2.127
K,Tezel,181
K,Tezer,342
K,Thea,13
K,Tibet,67
K,Tifle,206
K,Tijen,1.956
K,Tijin,8
K,Tilbe,57
K,Tilda,34
K,Tilli,141
K,Timsal,37
K,Tina,98
K,Tinatin,7
K,Tiraje,135
K,Tireyye,69
K,Tiryandafilya,14
K,Toba,119
K,Tolga,102
K,Toli,132
K,Toman,4
K,Tomşak,64
K,Tombak,34
K,Tombul,704
K,Tomey,25
K,Tomris,2.126
K,Tomurcuk,119
K,Tonya,62
K,Tonya2,0
K,Topalak,162
K,Topca,67
K,Tope,139
K,Topgül,197
K,Topi,472
K,Toprak,67
K,Torun,1.572
K,Tosun,124
K,Totay,186
K,Toto,17
K,Totoş,396
K,Toyuz,96
K,Tozak,163
K,Tozan,123
K,Tozey,30
K,Tozi,45
K,Tracy,29
K,Tsiala,23
K,Tsitsino,29
K,Tuğçe,14.761
K,Tuğçin,18
K,Tuğba,71.172
K,Tuğcan,33
K,Tuğra,46
K,Tuba,41.916
K,Tubanur,218
K,Tudu,485
K,Tufan,78
K,Tuffaha,242
K,Tuhfe,242
K,Tuhfetullah,59
K,Tules,41
K,Tulla,110
K,Tulu,72
K,Tumey,810
K,Tuna,2.31
K,Tunç,51
K,Tunay,1.96
K,Tunca,118
K,Tuncan,32
K,Tuncay,1.757
K,Tuncel,81
K,Tuncer,103
K,Tuncu,23
K,Tuntul,708
K,Tunuş,59
K,Turaç,40
K,Turafiye,96
K,Turan,976
K,Turay,79
K,Turcahan,851
K,Turcan,1.063
K,Turceyin,1.102
K,Turcu,60
K,Turfanda,198
K,Turgay,45
K,Turgut,37
K,Turhan,293
K,Turunç,728
K,Tutca,141
K,Tutku,433
K,Tutu,757
K,Tutunaz,120
K,Tuula,11
K,Tuvana,79
K,Tuygun,333
K,Uçar,38
K,Uğur,2.814
K,Udiye,20
K,Ufuk,2.319
K,Uhruç,10
K,Uhuvvet,8
K,Uku,65
K,Ukuş,57
K,Ulduz,19
K,Ulmiye,507
K,Ulus,50
K,Ulviye,27.549
K,Umame,24
K,Umay,297
K,Ummani,1.716
K,Umur,93
K,Uraniya,16
K,Urbaba,90
K,Urfaniye,291
K,Urfiye,1.074
K,Urkiye,8.024
K,Urkuç,766
K,Urkuya,551
K,Ursel,89
K,Ursula,147
K,Urubiye,338
K,Uslu,135
K,Usul,104
K,Utku,232
K,Utti,139
K,Uyan,57
K,Uygar,41
K,Uygun,90
K,Uykura,53
K,Uysal,384
K,Uzay,77
K,Vacibe,57
K,Vade,328
K,Vafire,64
K,Vafiye,180
K,Vahanuş,68
K,Vahide,48.414
K,Vahile,79
K,Vahup,37
K,Vaile,14
K,Vakıfa,141
K,Vaki,377
K,Valbona,9
K,Valentina,223
K,Valeria,130
K,Valide,1.313
K,Valiye,89
K,Valya,13
K,Vanessa,25
K,Vardik,34
K,Varide,66
K,Variyet,96
K,Varlık,39
K,Varsenik,65
K,Vartanuş,215
K,Varteni,50
K,Vartuhi,515
K,Vasfiye,28.459
K,Vasile,457
K,Vasiliki,240
K,Vasilisa,53
K,Vatan,385
K,Vatha,14.985
K,Vazife,171
K,Vecahat,266
K,Vecdet,33
K,Vecdiye,142
K,Vecibe,315
K,Vecide,5.509
K,Vecihe,8.846
K,Vecize,24
K,Veda,731
K,Vedaat,43
K,Vedat,863
K,Vedia,4.157
K,Vedide,364
K,Vefa,442
K,Vefika,80
K,Vefiye,325
K,Vehbiye,3.29
K,Vehibe,4.574
K,Vehri,123
K,Vekide,11
K,Vekile,203
K,Vekiye,12
K,Velat,33
K,Velime,454
K,Veliye,2.802
K,Venüs,102
K,Vendiha,32
K,Venera,43
K,Venezya,13
K,Venhar,844
K,Vennaz,46
K,Vense,87
K,Ventura,54
K,Vera,410
K,Verda,722
K,Verdek,1.31
K,Verdi,3.941
K,Verdinaz,34
K,Vergül,193
K,Verjin,641
K,Verkin,88
K,Veronica,172
K,Vesamet,14
K,Vesbiye,167
K,Vesfa,223
K,Vesfiye,478
K,Veside,370
K,Vesigül,46
K,Vesika,91
K,Vesile,66.64
K,Vesme,363
K,Vesna,22
K,Veysiye,1.292
K,Veziha,2.047
K,Vezire,3.019
K,Vezne,409
K,Vişne,20
K,Vicdan,6.798
K,Vida,264
K,Viktorya,883
K,Vilayet,194
K,Vildan,29.332
K,Vilma,98
K,Violeta,170
K,Viorica,126
K,Virna,18
K,Visal,158
K,Vivi,172
K,Viyan,78
K,Volga,16
K,Volha,14
K,Volkan,26
K,Vukuat,16
K,Vuslat,871
K,Waltraud,46
K,Wanda,13
K,Wendy,17
K,Wilhelmine,48
K,Winifred,18
K,Yılşen,88
K,Yıldırım,91
K,Yıldıray,62
K,Yıldız,109.365
K,Yıldızay,42
K,Yıldan,173
K,Yılgör,81
K,Yılgün,48
K,Yılmaz,480
K,Yılser,77
K,Yöntem,15
K,Yüce,94
K,Yücel,6.966
K,Yücenur,112
K,Yüksek,67
K,Yüksel,74.556
K,Yükselen,166
K,Yükser,63
K,Yümniye,137
K,Yüser,15
K,Yüsra,1.449
K,Yüzük,36
K,Yüzükutlu,39
K,Yüzbin,69
K,Yüzgül,278
K,Yaşa,2.207
K,Yaşıyan,200
K,Yaşam,170
K,Yaşar,49.426
K,Yaşare,4.152
K,Yaşariye,6.246
K,Yaşasın,44
K,Yaşiye,652
K,Yağmur,7.749
K,Yadel,36
K,Yadigar,29.26
K,Yael,21
K,Yahşi,32
K,Yakar,53
K,Yakube,28
K,Yakut,761
K,Yalın,16
K,Yalçın,74
K,Yaldız,373
K,Yaman,67
K,Yamani,41
K,Yanar,58
K,Yankı,54
K,Yaprak,2.31
K,Yapraksi,34
K,Yaren,108
K,Yarigar,4
K,Yasemin,154.299
K,Yasine,161
K,Yaslı,51
K,Yavşan,6
K,Yavuz,58
K,Yayla,3.391
K,Yaylacı,54
K,Yaz,30
K,Yazbahar,221
K,Yazgı,165
K,Yazgül,8.405
K,Yazi,5.318
K,Yazile,226
K,Yeşeren,90
K,Yeşide,431
K,Yeşil,434
K,Yeşim,28.062
K,Yeder,52
K,Yedigül,154
K,Yegane,813
K,Yekbun,122
K,Yekpare,28
K,Yekta,628
K,Yektane,354
K,Yelda,5.016
K,Yeliz,34.423
K,Yemame,139
K,Yemen,842
K,Yemişen,35
K,Yemliha,365
K,Yemoş,239
K,Yener,124
K,Yeni,43
K,Yeniay,105
K,Yenice,90
K,Yenidünya,149
K,Yenigül,1.544
K,Yenigün,33
K,Yerçanik,125
K,Yerantik,7
K,Yeranuhi,77
K,Yesire,516
K,Yesra,73
K,Yesribe,67
K,Yester,70
K,Yeter,139.425
K,Yetime,55
K,Yetkin,199
K,Yeto,17
K,Yetsin,17
K,Yetti,105
K,Yeva,15
K,Yevkine,47
K,Yezdan,185
K,Yiter,127
K,Yolanda,72
K,Yoldaş,38
K,Yonca,4.052
K,Yordam,45
K,Yorgiya,72
K,Yosma,11.199
K,Yosmagül,20
K,Yosun,70
K,Yudum,721
K,Yuhanis,103
K,Yumak,77
K,Yumma,923
K,Yunise,104
K,Yurşalin,17
K,Yurda,1.306
K,Yurdacan,52
K,Yurdagül,27.392
K,Yurdagün,34
K,Yurdakul,644
K,Yurdal,48
K,Yurdan,790
K,Yurdanur,9.433
K,Yurday,92
K,Yurduşen,904
K,Yurdun,39
K,Yurdusev,308
K,Yurt,30
K,Yurtseven,138
K,Zöhre,89.96
K,Zöhretullah,97
K,Zübüş,218
K,Zübeyde,113.167
K,Zübeyha,94
K,Zübriye,274
K,Züheyra,47
K,Zührülferec,6
K,Zühriye,3.806
K,Zühtiye,707
K,Zülal,6.578
K,Zülbent,77
K,Zülbiye,13.625
K,Zülcan,141
K,Zülcenah,6
K,Züleyha,45.428
K,Zülfe,1.549
K,Zülfer,237
K,Zülfide,155
K,Zülfikar,720
K,Zülfinaz,9.735
K,Zülfinur,60
K,Zülfiraz,146
K,Zülfisiyah,239
K,Zülfiye,64.042
K,Zülfizar,410
K,Zülhimar,63
K,Zülküf,230
K,Zülkade,845
K,Zülkaide,44
K,Zülkiye,148
K,Zümbül,2.261
K,Zümer,37
K,Zümeyran,1.528
K,Zümra,678
K,Zümrü,252
K,Zümrüt,15.658
K,Zümral,598
K,Zümran,604
K,Zümre,443
K,Zümriye,2.375
K,Züneyre,17
K,Züra,136
K,Zürefa,226
K,Züriye,3.167
K,Zürre,12
K,Zağik,43
K,Zabel,166
K,Zabire,56
K,Zabite,677
K,Zabiye,94
K,Zade,1.908
K,Zadem,21
K,Zadet,90
K,Zadife,424
K,Zadus,4
K,Zafer,3.189
K,Zaferan,241
K,Zafire,362
K,Zahibe,299
K,Zahide,122.842
K,Zahire,6.745
K,Zahle,538
K,Zaide,9.331
K,Zaife,390
K,Zaika,59
K,Zaime,129
K,Zaire,146
K,Zakire,6.701
K,Zale,1.274
K,Zalike,591
K,Zalime,41
K,Zaman,327
K,Zambak,54
K,Zarema,23
K,Zari,214
K,Zarife,58.762
K,Zarina,31
K,Zariye,1.314
K,Zarmine,7
K,Zartar,43
K,Zaruhi,264
K,Zatıgül,171
K,Zatime,83
K,Zatinur,543
K,Zatiye,3.277
K,Zaviye,93
K,Zebercet,88
K,Zebey,867
K,Zebibe,75
K,Zebiha,219
K,Zebo,1.046
K,Zebure,508
K,Zedeli,190
K,Zefure,1.601
K,Zehel,147
K,Zeher,529
K,Zehiye,1.058
K,Zehra,303.759
K,Zehritileyyam,4
K,Zehte,275
K,Zehure,788
K,Zekavet,748
K,Zekeriya,107
K,Zekir,43
K,Zekire,290
K,Zekiye,193.309
K,Zeko,640
K,Zekva,140
K,Zelal,1.304
K,Zelda,108
K,Zelfure,144
K,Zeliş,814
K,Zelife,3.149
K,Zeliha,313.864
K,Zelluh,1.019
K,Zelvi,322
K,Zelzele,9
K,Zema,14
K,Zemhanur,228
K,Zemi,302
K,Zemide,20
K,Zemile,89
K,Zemine,5.18
K,Zemire,739
K,Zemmo,642
K,Zemzem,9.205
K,Zenan,42
K,Zencefil,169
K,Zenciye,268
K,Zengi,48
K,Zengin,53
K,Zenife,114
K,Zenne,348
K,Zennube,1.31
K,Zennup,1.965
K,Zennure,21.622
K,Zepür,62
K,Zerafet,459
K,Zerbap,1.197
K,Zercan,469
K,Zercihan,94
K,Zerdi,1.02
K,Zere,282
K,Zerefşan,110
K,Zeren,467
K,Zeretullah,58
K,Zerga,6.3
K,Zergül,260
K,Zergün,80
K,Zergüzel,226
K,Zeri,3.713
K,Zeriban,253
K,Zeride,138
K,Zerihan,296
K,Zerik,44
K,Zerinaz,51
K,Zeriye,166
K,Zerkalem,139
K,Zernişan,5.114
K,Zernigar,24
K,Zernur,18
K,Zero,3.39
K,Zerrin,18.633
K,Zerrintaç,21
K,Zeruk,1.073
K,Zerya,79
K,Zeval,54
K,Zevşan,27
K,Zevcan,421
K,Zevkiye,134
K,Zevre,33
K,Zeycan,11.941
K,Zeyde,279
K,Zeyfa,15
